Date,Type,Link
2024-11-17 11:55:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7263648719835664384
2024-11-17 11:09:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7261438503316578304
2024-11-17 11:07:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7263514543786545152
2024-11-17 03:44:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7263573872015224832
2024-11-17 03:43:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7263493068652253184
2024-11-17 03:41:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7262837414614724611
2024-11-17 03:29:03,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7263328229313163264
2024-11-15 12:35:46,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7262923416582696961
2024-11-13 13:20:58,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7262423276788887552
2024-11-07 11:57:37,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7260024216693952513
2024-11-07 11:47:24,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7259230668444811265
2024-10-28 22:20:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7256357662014005250
2024-10-20 12:43:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7253715550562840576
2024-10-20 12:40:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7253072396486680577?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7253072396486680577%2C7253428468611219456%29
2024-10-20 12:39:50,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7253072396486680577?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7253072396486680577%2C7253560784532733952%29
2024-10-20 12:39:12,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7253072396486680577
2024-10-17 18:46:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7252315490214109185
2024-09-25 00:55:09,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7243995854292860930
2024-09-18 11:46:17,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7239370260229799936
2024-09-18 01:42:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7241256634251972608
2024-09-06 23:13:56,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7237543647502553089
2024-08-31 17:37:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A14308287-7235679905898733568
2024-08-31 17:32:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7235168392310067200?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7235168392310067200%2C7235635674928812032%29
2024-08-31 01:45:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7235168392310067200?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7235168392310067200%2C7235459291288100865%29
2024-08-30 22:32:08,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7234187781948727297
2024-08-30 21:21:31,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7235330743172800513
2024-08-30 21:04:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7235372264324567041
2024-08-27 02:11:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7232776046494859265
2024-08-25 19:48:45,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7233521356259123200
2024-08-23 12:15:35,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7232489924686479360?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7232489924686479360%2C7232506876364513280%29
2024-08-22 01:34:08,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7232068964040744960
2024-08-22 00:56:38,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7232100832572321792
2024-08-18 14:16:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226236121611976704
2024-08-18 14:15:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7229560434045939713
2024-08-18 14:14:05,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7230896728218963968
2024-08-18 03:34:23,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7230196165160423425
2024-08-18 03:31:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7229562036148465668
2024-08-17 02:21:07,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7229245358785134594
2024-08-17 02:08:45,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226628189198950401
2024-08-16 03:08:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7229651975494098945
2024-08-14 16:49:04,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7229174281811755008
2024-08-14 00:48:55,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7227655876663201792
2024-08-10 09:21:53,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226269303573008384
2024-08-09 01:53:12,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7227403756219346944
2024-08-09 01:50:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226992123953266689
2024-08-07 13:24:26,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226748607700369408?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7226748607700369408%2C7226922810944733184%29
2024-08-07 00:57:44,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7226638416258478080
2024-07-30 21:22:03,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7224061864085745665
2024-07-29 16:46:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7222605628362420224
2024-07-29 16:46:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7223688447381626880
2024-07-29 16:44:14,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7223712399244017664
2024-07-27 20:53:09,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7223018955420975104
2024-07-25 21:45:55,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7222089805906542592
2024-07-23 09:10:07,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7220481365002088448?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7220481365002088448%2C7220831907792498688%29
2024-07-23 08:58:52,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7220930446895767553
2024-07-23 08:34:07,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7221279853478580224
2024-07-23 08:25:28,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7221199916310683648
2024-07-20 00:12:49,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7218621353220849665
2024-07-20 00:06:59,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7218720260625948672
2024-07-19 22:57:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7220173447191019520
2024-07-19 22:46:56,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219785929475940353
2024-07-19 16:51:13,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219705590665637888
2024-07-19 16:49:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219301342350061570?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7219301342350061570%2C7220038124591050752%29
2024-07-19 09:30:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219318603676823553?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7219318603676823553%2C7219452022759071744%29
2024-07-19 09:30:06,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219318603676823553?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7219318603676823553%2C7219389335886802944%29
2024-07-17 22:00:42,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7217212706016112643
2024-07-17 21:59:45,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7219352930712215552
2024-07-17 21:58:09,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7218725820431835136
2024-07-17 21:53:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219362133690437632
2024-07-17 21:49:09,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219318603676823553?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7219318603676823553%2C7219393992117940224%29
2024-07-17 12:25:34,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219301342350061570?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7219301342350061570%2C7219315943468843008%29
2024-07-17 12:25:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7219301342350061570?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7219301342350061570%2C7219313686723612672%29
2024-07-15 16:43:20,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7218655002943258625
2024-07-15 16:30:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7218602041504407552
2024-07-15 16:30:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7218159229755363328
2024-07-15 16:29:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7212523617924845568?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7212523617924845568%2C7218569519307333634%29
2024-07-13 12:34:06,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7213934449778970624
2024-07-13 12:26:05,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7214310494432608257
2024-07-13 12:18:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7217755605485137920
2024-07-12 21:25:15,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7216525076857245697
2024-07-12 21:21:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7217615067301720066
2024-07-11 15:53:28,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7217062395582529537
2024-07-11 15:51:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7216137905868562434
2024-07-11 15:49:45,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7217187384482836481
2024-07-10 11:24:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216614592276279296?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7216614592276279296%2C7216617586128510978%29
2024-07-10 11:24:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7216614592276279296?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7216614592276279296%2C7216631254266343424%29
2024-06-29 22:01:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7211066945016614914?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7211066945016614914%2C7212731185234403328%29
2024-06-28 17:55:49,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7212458357792669696
2024-06-28 17:54:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7212097485882671104
2024-06-28 17:46:06,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7209606104215871489
2024-06-28 17:41:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7212348568743948288
2024-06-28 17:38:57,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7212478171592503297
2024-06-18 21:34:23,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7208436722420834306
2024-06-18 21:31:13,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7206972972161511424?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7206972972161511424%2C7208922435851612160%29
2024-06-18 21:31:11,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7206972972161511424?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7206972972161511424%2C7207324998246498305%29
2024-06-18 21:30:40,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7206972972161511424?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7206972972161511424%2C7208938006915743744%29
2024-06-18 21:30:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7208914384423636993
2024-06-18 21:29:28,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7208877181345677312
2024-06-17 01:36:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7204201913507090432
2024-06-10 21:56:33,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7205552195247718401
2024-06-10 21:55:41,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7203371651143512064
2024-06-10 21:54:30,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7206015210233466881
2024-06-10 21:53:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7205977598017888257
2024-06-10 21:41:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7206011149497061376
2024-06-04 22:00:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7203769924396146688
2024-05-31 20:00:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7202200607229689857
2024-05-31 19:58:25,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7202362414325981184
2024-05-31 12:56:16,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7202270005181198336?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7202270005181198336%2C7202287971796983808%29
2024-05-31 11:42:36,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7201576003977064450?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7201576003977064450%2C7202272860071964673%29
2024-05-31 11:41:09,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7201213568644440065
2024-05-28 21:38:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7201205576205312002
2024-05-27 09:47:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7199331742661439488
2024-05-27 01:02:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7199786149949628417
2024-05-21 20:54:53,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7198726784354275328
2024-05-19 17:23:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7197570657402957824
2024-05-17 15:53:28,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7197003872190541824
2024-05-15 16:30:48,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7196527611915759616
2024-05-15 16:24:47,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7196544222504599552
2024-05-15 11:47:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7196172094483636226
2024-05-15 11:39:27,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7195774400154021888
2024-05-15 11:35:05,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7193662327961886720
2024-05-15 11:29:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7195893879949217793
2024-05-15 10:52:28,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7196217157666443264
2024-05-15 10:33:51,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7196366296291123200
2024-05-14 00:13:05,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7195780856303562753
2024-05-12 15:02:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7194321700774187008
2024-05-12 14:51:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7194428098610622464
2024-05-12 13:00:33,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7194502081666297856
2024-05-11 18:07:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7192589551259783169
2024-05-11 17:48:56,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7194858633610813440
2024-05-10 22:24:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7194742179762692096
2024-05-10 08:06:09,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7193604906639917056
2024-05-08 21:06:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7193601290004750337
2024-04-30 12:02:53,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7188536961081532417
2024-04-30 02:50:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7188221056782950400
2024-04-30 02:45:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7188892338113413122
2024-04-30 02:33:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7189250081949143040
2024-04-30 02:28:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7190762885860515843
2024-04-30 02:27:45,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7190777611659198464
2024-04-30 02:07:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7188544224206766082
2024-04-30 01:45:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7190660758207176704?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7190660758207176704%2C7190762783636881409%29
2024-04-30 01:37:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7190599228765679617
2024-04-30 01:35:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7190468912843509760
2024-04-30 01:33:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7190710250839179265
2024-04-30 01:31:51,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7190659377412878337
2024-04-30 01:31:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7181723781357301760%2C7181723782972092417%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7181723781357301760%2C7181723782972092417%29%2C7189003554454491136%29
2024-04-30 01:28:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7190744550284423169
2024-04-27 13:44:15,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7189398270052298752
2024-04-27 13:27:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7189735373902602240
2024-04-27 13:24:10,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7189345576084291584
2024-04-27 13:07:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7189790374997962755
2024-04-27 13:06:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7188548659653812225
2024-04-23 12:13:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7187428783581200385?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7187428783581200385%2C7187648881105559553%29
2024-04-23 12:13:02,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7187428783581200385?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7187428783581200385%2C7187797513280618496%29
2024-04-23 08:34:34,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7188255743941263360
2024-04-23 08:32:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7188138802635329536
2024-04-20 12:56:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7184052716770361344
2024-04-20 12:52:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7183263858092826625%2C7183263859841908736%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7183263858092826625%2C7183263859841908736%29%2C7185394350015614976%29
2024-04-20 12:45:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7187428783581200385?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7187428783581200385%2C7187430990548500480%29
2024-04-20 12:44:34,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7187428783581200385?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7187428783581200385%2C7187430600667017216%29
2024-04-20 12:30:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7187397625564864512?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7187397625564864512%2C7187426827018121216%29
2024-04-20 12:08:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AarticleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7183233259302973440%2C7183233260875886592%29?commentUrn=urn%3Ali%3Acomment%3A%28articleSegment%3A%28urn%3Ali%3AlinkedInArticle%3A7183233259302973440%2C7183233260875886592%29%2C7185390782499991552%29
2024-04-20 10:54:40,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7185757071919755266
2024-04-18 22:43:25,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7186004311703703552?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7186004311703703552%2C7186778681971769344%29
2024-04-18 12:20:33,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A13777873-7184399185339641856
2024-04-10 21:06:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7182399224079142912
2024-04-03 21:39:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7181090405113905155
2024-03-19 21:12:09,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7175856401301348355
2024-03-12 01:04:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7173103573810003968?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7173103573810003968%2C7173108966820835330%29
2024-03-12 00:59:25,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7173099562830610432
2024-02-04 23:04:21,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7160041360941621248
2024-01-23 23:00:59,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155217938084466688
2024-01-22 13:20:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7153072614553358336
2024-01-22 13:15:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7151290772711964672
2024-01-05 21:46:12,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7148328588407177216
2023-12-06 16:05:59,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7137968855074664449
2023-11-20 23:28:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7132102368933875714
2023-10-27 11:05:06,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7121123617769152512
2023-10-25 15:54:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7121951497654845441
2023-10-19 22:43:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7119822297674199040
2023-10-19 12:14:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7120524815530115072
2023-10-14 11:22:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114223573711380480?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7114223573711380480%2C7118234259496062978%29
2023-10-14 11:21:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7118588921449496577
2023-10-13 11:37:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7118330422995886080
2023-10-13 11:20:44,ENTERTAINMENT,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118016945978806273
2023-10-07 11:49:03,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116090107757039616
2023-10-07 11:23:03,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112511213812518913
2023-10-03 22:21:59,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113127962647871488?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7113127962647871488%2C7115004491979964417%29
2023-10-03 22:20:55,APPRECIATION,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115007689360826368
2023-10-02 19:15:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114223573711380480?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7114223573711380480%2C7114680228974604288%29
2023-10-01 15:40:07,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7109582598095396864
2023-10-01 15:29:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114252436608847872
2023-10-01 15:25:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7111050295337521152
2023-10-01 12:44:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112397885140324352
2023-10-01 12:43:24,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7111893977598984192
2023-10-01 12:37:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7109943869516992513
2023-10-01 12:36:15,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7113874200200704000
